"date","minutes_url","jornada_number","visitor_team_name","visitor_team_id","season","time","categoria_id","local_points","visitor_points","local_team_id","local_team_name"
"13/03/2016","liga_eacta.php?IDENCUENTRO=131712177&EL=CIRCULO DE AMISTAD-TENERIFE&EV=TEMESPIN LOS LLANOS ARIDANE&IDJORNADA=100&IDNIVEL=17#acta","17","TEMESPIN LOS LLANOS ARIDANE","331","2015-2016","11:00","17","2","4","14003","CIRCULO DE AMISTAD-TENERIFE"
"13/03/2016","liga_eacta.php?IDENCUENTRO=131712176&EL=TABOR AÑAVINGO&EV=T.M. DEFENSE-LA PALMA&IDJORNADA=100&IDNIVEL=17#acta","17","T.M. DEFENSE-LA PALMA","329","2015-2016","11:00","17","3","4","14001","TABOR AÑAVINGO"
"13/03/2016","liga_eacta.php?IDENCUENTRO=131712175&EL=C.T.M. ACOROMA CANDELARIA&EV=CTM DEDALOS C&IDJORNADA=100&IDNIVEL=17#acta","17","CTM DEDALOS C","10444","2015-2016","11:00","17","0","6","10440","C.T.M. ACOROMA CANDELARIA"
"19/03/2016","liga_eacta.php?IDENCUENTRO=131712185&EL=CLUB DEPORTIVO YACAL&EV=UNIVERSIDAD DE LA LAGUNA&IDJORNADA=100&IDNIVEL=17#acta","18","UNIVERSIDAD DE LA LAGUNA","62","2015-2016","16:00","17","2","4","1381","CLUB DEPORTIVO YACAL"
"19/03/2016","liga_eacta.php?IDENCUENTRO=131712184&EL=TRANSILCANARIA SANTA LUCIA TM&EV=TABOR AÑAVINGO&IDJORNADA=100&IDNIVEL=17#acta","18","TABOR AÑAVINGO","14001","2015-2016","17:00","17","4","2","10395","TRANSILCANARIA SANTA LUCIA TM"
"19/03/2016","liga_eacta.php?IDENCUENTRO=131712183&EL=C.T.M. ACOROMA&EV=CTM DEDALOS C&IDJORNADA=100&IDNIVEL=17#acta","18","CTM DEDALOS C","10444","2015-2016","17:00","17","4","2","10181","C.T.M. ACOROMA"
"19/03/2016","liga_eacta.php?IDENCUENTRO=131712182&EL=C.D. HIDRA PUERTO DE LA CRUZ&EV=C.T.M. ACOROMA CANDELARIA&IDJORNADA=100&IDNIVEL=17#acta","18","C.T.M. ACOROMA CANDELARIA","10440","2015-2016","17:00","17","4","2","14002","C.D. HIDRA PUERTO DE LA CRUZ"
"19/03/2016","liga_eacta.php?IDENCUENTRO=131712181&EL=TEMESPIN LOS LLANOS ARIDANE&EV=C.D. TENIS DE MESA TEMEGUESTE&IDJORNADA=100&IDNIVEL=17#acta","18","C.D. TENIS DE MESA TEMEGUESTE","1512","2015-2016","17:00","17","4","3","331","TEMESPIN LOS LLANOS ARIDANE"
"20/03/2016","liga_eacta.php?IDENCUENTRO=131712186&EL=T.M. DEFENSE-LA PALMA&EV=C.D. TENIS DE MESA TEMEGUESTE&IDJORNADA=100&IDNIVEL=17#acta","18","C.D. TENIS DE MESA TEMEGUESTE","1512","2015-2016","11:00","17","2","4","329","T.M. DEFENSE-LA PALMA"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131712192&EL=C.D. TENIS DE MESA TEMEGUESTE&EV=TRANSILCANARIA SANTA LUCIA TM&IDJORNADA=100&IDNIVEL=17#acta","19","TRANSILCANARIA SANTA LUCIA TM","10395","2015-2016","17:00","17","6","0","1512","C.D. TENIS DE MESA TEMEGUESTE"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131712191&EL=UNIVERSIDAD DE LA LAGUNA&EV=C.T.M. ACOROMA&IDJORNADA=100&IDNIVEL=17#acta","19","C.T.M. ACOROMA","10181","2015-2016","17:00","17","5","1","62","UNIVERSIDAD DE LA LAGUNA"
"03/04/2016","liga_eacta.php?IDENCUENTRO=131712195&EL=CTM DEDALOS C&EV=TRANSILCANARIA SANTA LUCIA TM&IDJORNADA=100&IDNIVEL=17#acta","19","TRANSILCANARIA SANTA LUCIA TM","10395","2015-2016","11:00","17","2","4","10444","CTM DEDALOS C"
"03/04/2016","liga_eacta.php?IDENCUENTRO=131712194&EL=C.T.M. ACOROMA CANDELARIA&EV=CLUB DEPORTIVO YACAL&IDJORNADA=100&IDNIVEL=17#acta","19","CLUB DEPORTIVO YACAL","1381","2015-2016","11:00","17","1","5","10440","C.T.M. ACOROMA CANDELARIA"
"03/04/2016","liga_eacta.php?IDENCUENTRO=131712193&EL=CIRCULO DE AMISTAD-TENERIFE&EV=C.D. HIDRA PUERTO DE LA CRUZ&IDJORNADA=100&IDNIVEL=17#acta","19","C.D. HIDRA PUERTO DE LA CRUZ","14002","2015-2016","11:00","17","5","1","14003","CIRCULO DE AMISTAD-TENERIFE"
"09/04/2016","liga_eacta.php?IDENCUENTRO=131712204&EL=C.T.M. ACOROMA&EV=TABOR AÑAVINGO&IDJORNADA=100&IDNIVEL=17#acta","20","TABOR AÑAVINGO","14001","2015-2016","17:00","17","3","4","10181","C.T.M. ACOROMA"
"09/04/2016","liga_eacta.php?IDENCUENTRO=131712203&EL=T.M. DEFENSE-LA PALMA&EV=CLUB DEPORTIVO YACAL&IDJORNADA=100&IDNIVEL=17#acta","20","CLUB DEPORTIVO YACAL","1381","2015-2016","17:00","17","3","4","329","T.M. DEFENSE-LA PALMA"
"09/04/2016","liga_eacta.php?IDENCUENTRO=131712202&EL=TRANSILCANARIA SANTA LUCIA TM&EV=CIRCULO DE AMISTAD-TENERIFE&IDJORNADA=100&IDNIVEL=17#acta","20","CIRCULO DE AMISTAD-TENERIFE","14003","2015-2016","17:00","17","2","4","10395","TRANSILCANARIA SANTA LUCIA TM"
"09/04/2016","liga_eacta.php?IDENCUENTRO=131712201&EL=C.D. TENIS DE MESA TEMEGUESTE&EV=C.T.M. ACOROMA CANDELARIA&IDJORNADA=100&IDNIVEL=17#acta","20","C.T.M. ACOROMA CANDELARIA","10440","2015-2016","17:00","17","6","0","1512","C.D. TENIS DE MESA TEMEGUESTE"
"10/04/2016","liga_eacta.php?IDENCUENTRO=131712207&EL=CTM DEDALOS C&EV=UNIVERSIDAD DE LA LAGUNA&IDJORNADA=100&IDNIVEL=17#acta","20","UNIVERSIDAD DE LA LAGUNA","62","2015-2016","11:00","17","0","6","10444","CTM DEDALOS C"
"10/04/2016","liga_eacta.php?IDENCUENTRO=131712206&EL=TEMESPIN LOS LLANOS ARIDANE&EV=CLUB DEPORTIVO YACAL&IDJORNADA=100&IDNIVEL=17#acta","20","CLUB DEPORTIVO YACAL","1381","2015-2016","11:00","17","5","1","331","TEMESPIN LOS LLANOS ARIDANE"
"10/04/2016","liga_eacta.php?IDENCUENTRO=131712205&EL=TABOR AÑAVINGO&EV=C.D. HIDRA PUERTO DE LA CRUZ&IDJORNADA=100&IDNIVEL=17#acta","20","C.D. HIDRA PUERTO DE LA CRUZ","14002","2015-2016","11:00","17","4","2","14001","TABOR AÑAVINGO"
"16/04/2016","liga_eacta.php?IDENCUENTRO=131712211&EL=C.D. HIDRA PUERTO DE LA CRUZ&EV=T.M. DEFENSE-LA PALMA&IDJORNADA=100&IDNIVEL=17#acta","21","T.M. DEFENSE-LA PALMA","329","2015-2016","10:30","17","2","4","14002","C.D. HIDRA PUERTO DE LA CRUZ"
"16/04/2016","liga_eacta.php?IDENCUENTRO=131712215&EL=CIRCULO DE AMISTAD-TENERIFE&EV=T.M. DEFENSE-LA PALMA&IDJORNADA=100&IDNIVEL=17#acta","21","T.M. DEFENSE-LA PALMA","329","2015-2016","16:30","17","1","5","14003","CIRCULO DE AMISTAD-TENERIFE"
"16/04/2016","liga_eacta.php?IDENCUENTRO=131712213&EL=C.T.M. ACOROMA&EV=TRANSILCANARIA SANTA LUCIA TM&IDJORNADA=100&IDNIVEL=17#acta","21","TRANSILCANARIA SANTA LUCIA TM","10395","2015-2016","17:00","17","5","1","10181","C.T.M. ACOROMA"
"16/04/2016","liga_eacta.php?IDENCUENTRO=131712212&EL=UNIVERSIDAD DE LA LAGUNA&EV=TEMESPIN LOS LLANOS ARIDANE&IDJORNADA=100&IDNIVEL=17#acta","21","TEMESPIN LOS LLANOS ARIDANE","331","2015-2016","17:00","17","5","1","62","UNIVERSIDAD DE LA LAGUNA"
"17/04/2016","liga_eacta.php?IDENCUENTRO=131712217&EL=C.T.M. ACOROMA CANDELARIA&EV=TRANSILCANARIA SANTA LUCIA TM&IDJORNADA=100&IDNIVEL=17#acta","21","TRANSILCANARIA SANTA LUCIA TM","10395","2015-2016","11:00","17","4","3","10440","C.T.M. ACOROMA CANDELARIA"
"17/04/2016","liga_eacta.php?IDENCUENTRO=131712216&EL=TABOR AÑAVINGO&EV=TEMESPIN LOS LLANOS ARIDANE&IDJORNADA=100&IDNIVEL=17#acta","21","TEMESPIN LOS LLANOS ARIDANE","331","2015-2016","11:00","17","1","5","14001","TABOR AÑAVINGO"
"17/04/2016","liga_eacta.php?IDENCUENTRO=131712214&EL=CTM DEDALOS C&EV=CLUB DEPORTIVO YACAL&IDJORNADA=100&IDNIVEL=17#acta","21","CLUB DEPORTIVO YACAL","1381","2015-2016","11:00","17","4","2","10444","CTM DEDALOS C"
"23/04/2016","liga_eacta.php?IDENCUENTRO=131712223&EL=TEMESPIN LOS LLANOS ARIDANE&EV=C.T.M. ACOROMA CANDELARIA&IDJORNADA=100&IDNIVEL=17#acta","22","C.T.M. ACOROMA CANDELARIA","10440","2015-2016","17:00","17","5","1","331","TEMESPIN LOS LLANOS ARIDANE"
"23/04/2016","liga_eacta.php?IDENCUENTRO=131712222&EL=C.T.M. ACOROMA&EV=C.D. TENIS DE MESA TEMEGUESTE&IDJORNADA=100&IDNIVEL=17#acta","22","C.D. TENIS DE MESA TEMEGUESTE","1512","2015-2016","17:00","17","1","5","10181","C.T.M. ACOROMA"
"23/04/2016","liga_eacta.php?IDENCUENTRO=131712221&EL=CLUB DEPORTIVO YACAL&EV=C.D. HIDRA PUERTO DE LA CRUZ&IDJORNADA=100&IDNIVEL=17#acta","22","C.D. HIDRA PUERTO DE LA CRUZ","14002","2015-2016","17:00","17","3","4","1381","CLUB DEPORTIVO YACAL"
"24/04/2016","liga_eacta.php?IDENCUENTRO=131712227&EL=TABOR AÑAVINGO&EV=UNIVERSIDAD DE LA LAGUNA&IDJORNADA=100&IDNIVEL=17#acta","22","UNIVERSIDAD DE LA LAGUNA","62","2015-2016","11:00","17","2","4","14001","TABOR AÑAVINGO"
"24/04/2016","liga_eacta.php?IDENCUENTRO=131712226&EL=CTM DEDALOS C&EV=CIRCULO DE AMISTAD-TENERIFE&IDJORNADA=100&IDNIVEL=17#acta","22","CIRCULO DE AMISTAD-TENERIFE","14003","2015-2016","11:00","17","2","4","10444","CTM DEDALOS C"
"24/04/2016","liga_eacta.php?IDENCUENTRO=131712225&EL=T.M. DEFENSE-LA PALMA&EV=C.T.M. ACOROMA CANDELARIA&IDJORNADA=100&IDNIVEL=17#acta","22","C.T.M. ACOROMA CANDELARIA","10440","2015-2016","11:00","17","4","2","329","T.M. DEFENSE-LA PALMA"
"24/04/2016","liga_eacta.php?IDENCUENTRO=131712224&EL=TRANSILCANARIA SANTA LUCIA TM&EV=C.D. HIDRA PUERTO DE LA CRUZ&IDJORNADA=100&IDNIVEL=17#acta","22","C.D. HIDRA PUERTO DE LA CRUZ","14002","2015-2016","11:00","17","2","4","10395","TRANSILCANARIA SANTA LUCIA TM"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131601012&EL=LUARCA TENIS DE MESA&EV=CTM CIDADE DE NARÓN&IDJORNADA=100&IDNIVEL=16#acta","1","CTM CIDADE DE NARÓN","10044","2015-2016","11:00","16","1","5","14053","LUARCA TENIS DE MESA"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131601011&EL=AVILES T.M.&EV=C.T.M.CORUÑA&IDJORNADA=100&IDNIVEL=16#acta","1","C.T.M.CORUÑA","97","2015-2016","11:00","16","3","4","98","AVILES T.M."
"17/10/2015","liga_eacta.php?IDENCUENTRO=131601017&EL=OROSO RIOS SANGIAO &EV=A.D. VINCIOS&IDJORNADA=100&IDNIVEL=16#acta","1","A.D. VINCIOS","14057","2015-2016","11:00","16","5","1","14056","OROSO RIOS SANGIAO"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131601013&EL=LUARCA TENIS DE MESA&EV=C.T.M.CORUÑA&IDJORNADA=100&IDNIVEL=16#acta","1","C.T.M.CORUÑA","97","2015-2016","16:00","16","1","5","14053","LUARCA TENIS DE MESA"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131601014&EL=AVILES T.M.&EV=ALUMINIOS XEAL&IDJORNADA=100&IDNIVEL=16#acta","1","ALUMINIOS XEAL","14058","2015-2016","16:00","16","5","1","98","AVILES T.M."
"17/10/2015","liga_eacta.php?IDENCUENTRO=131601018&EL=A.D. VINCIOS&EV=DIARIO DE PONTEVEDRA&IDJORNADA=100&IDNIVEL=16#acta","1","DIARIO DE PONTEVEDRA","10460","2015-2016","16:00","16","1","5","14057","A.D. VINCIOS"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131601019&EL=OROSO RIOS SANGIAO &EV=DIARIO DE PONTEVEDRA&IDJORNADA=100&IDNIVEL=16#acta","1","DIARIO DE PONTEVEDRA","10460","2015-2016","19:00","16","5","1","14056","OROSO RIOS SANGIAO"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131601016&EL=LUARCA TENIS DE MESA&EV=ALUMINIOS XEAL&IDJORNADA=100&IDNIVEL=16#acta","1","ALUMINIOS XEAL","14058","2015-2016","19:00","16","2","4","14053","LUARCA TENIS DE MESA"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131601015&EL=AVILES T.M.&EV=CTM CIDADE DE NARÓN&IDJORNADA=100&IDNIVEL=16#acta","1","CTM CIDADE DE NARÓN","10044","2015-2016","19:00","16","4","2","98","AVILES T.M."
"14/11/2015","liga_eacta.php?IDENCUENTRO=131601022&EL=A.D. VINCIOS&EV=LUARCA TENIS DE MESA&IDJORNADA=100&IDNIVEL=16#acta","2","LUARCA TENIS DE MESA","14053","2015-2016","11:00","16","4","2","14057","A.D. VINCIOS"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131601021&EL=OROSO RIOS SANGIAO &EV=AVILES T.M.&IDJORNADA=100&IDNIVEL=16#acta","2","AVILES T.M.","98","2015-2016","11:00","16","2","4","14056","OROSO RIOS SANGIAO"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131601027&EL=ALUMINIOS XEAL&EV=CTM CIDADE DE NARÓN&IDJORNADA=100&IDNIVEL=16#acta","2","CTM CIDADE DE NARÓN","10044","2015-2016","11:00","16","1","5","14058","ALUMINIOS XEAL"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131601023&EL=A.D. VINCIOS&EV=AVILES T.M.&IDJORNADA=100&IDNIVEL=16#acta","2","AVILES T.M.","98","2015-2016","16:00","16","0","6","14057","A.D. VINCIOS"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131601028&EL=ALUMINIOS XEAL&EV=C.T.M.CORUÑA&IDJORNADA=100&IDNIVEL=16#acta","2","C.T.M.CORUÑA","97","2015-2016","16:00","16","0","6","14058","ALUMINIOS XEAL"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131601024&EL=DIARIO DE PONTEVEDRA&EV=LUARCA TENIS DE MESA&IDJORNADA=100&IDNIVEL=16#acta","2","LUARCA TENIS DE MESA","14053","2015-2016","16:00","16","6","0","10460","DIARIO DE PONTEVEDRA"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131601029&EL=CTM CIDADE DE NARÓN&EV=C.T.M.CORUÑA&IDJORNADA=100&IDNIVEL=16#acta","2","C.T.M.CORUÑA","97","2015-2016","19:00","16","5","1","10044","CTM CIDADE DE NARÓN"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131601025&EL=DIARIO DE PONTEVEDRA&EV=AVILES T.M.&IDJORNADA=100&IDNIVEL=16#acta","2","AVILES T.M.","98","2015-2016","19:00","16","4","2","10460","DIARIO DE PONTEVEDRA"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131601026&EL=OROSO RIOS SANGIAO &EV=LUARCA TENIS DE MESA&IDJORNADA=100&IDNIVEL=16#acta","2","LUARCA TENIS DE MESA","14053","2015-2016","19:00","16","6","0","14056","OROSO RIOS SANGIAO"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131601031&EL=C.T.M.CORUÑA&EV=OROSO RIOS SANGIAO &IDJORNADA=100&IDNIVEL=16#acta","3","OROSO RIOS SANGIAO","14056","2015-2016","11:00","16","3","4","97","C.T.M.CORUÑA"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131601032&EL=CTM CIDADE DE NARÓN&EV=A.D. VINCIOS&IDJORNADA=100&IDNIVEL=16#acta","3","A.D. VINCIOS","14057","2015-2016","11:00","16","4","2","10044","CTM CIDADE DE NARÓN"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131601033&EL=ALUMINIOS XEAL&EV=DIARIO DE PONTEVEDRA&IDJORNADA=100&IDNIVEL=16#acta","3","DIARIO DE PONTEVEDRA","10460","2015-2016","11:00","16","0","6","14058","ALUMINIOS XEAL"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131601034&EL=C.T.M.CORUÑA&EV=A.D. VINCIOS&IDJORNADA=100&IDNIVEL=16#acta","3","A.D. VINCIOS","14057","2015-2016","16:00","16","4","2","97","C.T.M.CORUÑA"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131601035&EL=CTM CIDADE DE NARÓN&EV=DIARIO DE PONTEVEDRA&IDJORNADA=100&IDNIVEL=16#acta","3","DIARIO DE PONTEVEDRA","10460","2015-2016","16:00","16","1","5","10044","CTM CIDADE DE NARÓN"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131601036&EL=ALUMINIOS XEAL&EV=OROSO RIOS SANGIAO &IDJORNADA=100&IDNIVEL=16#acta","3","OROSO RIOS SANGIAO","14056","2015-2016","16:00","16","1","5","14058","ALUMINIOS XEAL"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131601040&EL=AVILES T.M.&EV=LUARCA TENIS DE MESA&IDJORNADA=100&IDNIVEL=16#acta","3","LUARCA TENIS DE MESA","14053","2015-2016","17:00","16","4","2","98","AVILES T.M."
"12/12/2015","liga_eacta.php?IDENCUENTRO=131601038&EL=CTM CIDADE DE NARÓN&EV=OROSO RIOS SANGIAO &IDJORNADA=100&IDNIVEL=16#acta","3","OROSO RIOS SANGIAO","14056","2015-2016","19:00","16","4","3","10044","CTM CIDADE DE NARÓN"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131601039&EL=ALUMINIOS XEAL&EV=A.D. VINCIOS&IDJORNADA=100&IDNIVEL=16#acta","3","A.D. VINCIOS","14057","2015-2016","19:00","16","4","2","14058","ALUMINIOS XEAL"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131601037&EL=C.T.M.CORUÑA&EV=DIARIO DE PONTEVEDRA&IDJORNADA=100&IDNIVEL=16#acta","3","DIARIO DE PONTEVEDRA","10460","2015-2016","19:00","16","2","4","97","C.T.M.CORUÑA"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131601042&EL=ALUMINIOS XEAL&EV=LUARCA TENIS DE MESA&IDJORNADA=100&IDNIVEL=16#acta","4","LUARCA TENIS DE MESA","14053","2015-2016","11:00","16","5","1","14058","ALUMINIOS XEAL"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131601041&EL=CTM CIDADE DE NARÓN&EV=AVILES T.M.&IDJORNADA=100&IDNIVEL=16#acta","4","AVILES T.M.","98","2015-2016","11:00","16","6","0","10044","CTM CIDADE DE NARÓN"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131601047&EL=DIARIO DE PONTEVEDRA&EV=OROSO RIOS SANGIAO &IDJORNADA=100&IDNIVEL=16#acta","4","OROSO RIOS SANGIAO","14056","2015-2016","11:00","16","3","4","10460","DIARIO DE PONTEVEDRA"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131601043&EL=ALUMINIOS XEAL&EV=AVILES T.M.&IDJORNADA=100&IDNIVEL=16#acta","4","AVILES T.M.","98","2015-2016","16:00","16","1","5","14058","ALUMINIOS XEAL"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131601044&EL=C.T.M.CORUÑA&EV=LUARCA TENIS DE MESA&IDJORNADA=100&IDNIVEL=16#acta","4","LUARCA TENIS DE MESA","14053","2015-2016","16:00","16","5","1","97","C.T.M.CORUÑA"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131601048&EL=DIARIO DE PONTEVEDRA&EV=A.D. VINCIOS&IDJORNADA=100&IDNIVEL=16#acta","4","A.D. VINCIOS","14057","2015-2016","16:00","16","6","0","10460","DIARIO DE PONTEVEDRA"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131601049&EL=A.D. VINCIOS&EV=OROSO RIOS SANGIAO &IDJORNADA=100&IDNIVEL=16#acta","4","OROSO RIOS SANGIAO","14056","2015-2016","19:00","16","2","4","14057","A.D. VINCIOS"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131601046&EL=CTM CIDADE DE NARÓN&EV=LUARCA TENIS DE MESA&IDJORNADA=100&IDNIVEL=16#acta","4","LUARCA TENIS DE MESA","14053","2015-2016","19:00","16","5","1","10044","CTM CIDADE DE NARÓN"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131601045&EL=C.T.M.CORUÑA&EV=AVILES T.M.&IDJORNADA=100&IDNIVEL=16#acta","4","AVILES T.M.","98","2015-2016","19:00","16","1","5","97","C.T.M.CORUÑA"
"05/03/2016","liga_eacta.php?IDENCUENTRO=131601051&EL=AVILES T.M.&EV=A.D. VINCIOS&IDJORNADA=100&IDNIVEL=16#acta","5","A.D. VINCIOS","14057","2015-2016","11:00","16","5","1","98","AVILES T.M."
"05/03/2016","liga_eacta.php?IDENCUENTRO=131601052&EL=LUARCA TENIS DE MESA&EV=DIARIO DE PONTEVEDRA&IDJORNADA=100&IDNIVEL=16#acta","5","DIARIO DE PONTEVEDRA","10460","2015-2016","11:00","16","2","4","14053","LUARCA TENIS DE MESA"
"05/03/2016","liga_eacta.php?IDENCUENTRO=131601057&EL=CTM CIDADE DE NARÓN&EV=C.T.M.CORUÑA&IDJORNADA=100&IDNIVEL=16#acta","5","C.T.M.CORUÑA","97","2015-2016","11:00","16","5","1","10044","CTM CIDADE DE NARÓN"
"05/03/2016","liga_eacta.php?IDENCUENTRO=131601058&EL=ALUMINIOS XEAL&EV=C.T.M.CORUÑA&IDJORNADA=100&IDNIVEL=16#acta","5","C.T.M.CORUÑA","97","2015-2016","16:00","16","0","6","14058","ALUMINIOS XEAL"
"05/03/2016","liga_eacta.php?IDENCUENTRO=131601054&EL=LUARCA TENIS DE MESA&EV=A.D. VINCIOS&IDJORNADA=100&IDNIVEL=16#acta","5","A.D. VINCIOS","14057","2015-2016","16:00","16","3","4","14053","LUARCA TENIS DE MESA"
"05/03/2016","liga_eacta.php?IDENCUENTRO=131601053&EL=AVILES T.M.&EV=OROSO RIOS SANGIAO &IDJORNADA=100&IDNIVEL=16#acta","5","OROSO RIOS SANGIAO","14056","2015-2016","16:00","16","2","4","98","AVILES T.M."
"05/03/2016","liga_eacta.php?IDENCUENTRO=131601055&EL=AVILES T.M.&EV=DIARIO DE PONTEVEDRA&IDJORNADA=100&IDNIVEL=16#acta","5","DIARIO DE PONTEVEDRA","10460","2015-2016","19:00","16","4","3","98","AVILES T.M."
"05/03/2016","liga_eacta.php?IDENCUENTRO=131601056&EL=LUARCA TENIS DE MESA&EV=OROSO RIOS SANGIAO &IDJORNADA=100&IDNIVEL=16#acta","5","OROSO RIOS SANGIAO","14056","2015-2016","19:00","16","2","4","14053","LUARCA TENIS DE MESA"
"05/03/2016","liga_eacta.php?IDENCUENTRO=131601059&EL=ALUMINIOS XEAL&EV=CTM CIDADE DE NARÓN&IDJORNADA=100&IDNIVEL=16#acta","5","CTM CIDADE DE NARÓN","10044","2015-2016","19:00","16","1","5","14058","ALUMINIOS XEAL"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131601063&EL=DIARIO DE PONTEVEDRA&EV=ALUMINIOS XEAL&IDJORNADA=100&IDNIVEL=16#acta","6","ALUMINIOS XEAL","14058","2015-2016","11:00","16","4","3","10460","DIARIO DE PONTEVEDRA"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131601062&EL=A.D. VINCIOS&EV=CTM CIDADE DE NARÓN&IDJORNADA=100&IDNIVEL=16#acta","6","CTM CIDADE DE NARÓN","10044","2015-2016","11:00","16","2","4","14057","A.D. VINCIOS"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131601061&EL=OROSO RIOS SANGIAO &EV=C.T.M.CORUÑA&IDJORNADA=100&IDNIVEL=16#acta","6","C.T.M.CORUÑA","97","2015-2016","11:00","16","6","0","14056","OROSO RIOS SANGIAO"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131601064&EL=A.D. VINCIOS&EV=C.T.M.CORUÑA&IDJORNADA=100&IDNIVEL=16#acta","6","C.T.M.CORUÑA","97","2015-2016","16:00","16","4","3","14057","A.D. VINCIOS"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131601065&EL=DIARIO DE PONTEVEDRA&EV=CTM CIDADE DE NARÓN&IDJORNADA=100&IDNIVEL=16#acta","6","CTM CIDADE DE NARÓN","10044","2015-2016","16:00","16","3","4","10460","DIARIO DE PONTEVEDRA"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131601066&EL=OROSO RIOS SANGIAO &EV=ALUMINIOS XEAL&IDJORNADA=100&IDNIVEL=16#acta","6","ALUMINIOS XEAL","14058","2015-2016","16:00","16","5","1","14056","OROSO RIOS SANGIAO"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131601070&EL=LUARCA TENIS DE MESA&EV=AVILES T.M.&IDJORNADA=100&IDNIVEL=16#acta","6","AVILES T.M.","98","2015-2016","17:00","16","0","6","14053","LUARCA TENIS DE MESA"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131601067&EL=DIARIO DE PONTEVEDRA&EV=C.T.M.CORUÑA&IDJORNADA=100&IDNIVEL=16#acta","6","C.T.M.CORUÑA","97","2015-2016","19:00","16","4","2","10460","DIARIO DE PONTEVEDRA"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131601068&EL=OROSO RIOS SANGIAO &EV=CTM CIDADE DE NARÓN&IDJORNADA=100&IDNIVEL=16#acta","6","CTM CIDADE DE NARÓN","10044","2015-2016","19:00","16","3","4","14056","OROSO RIOS SANGIAO"
"02/04/2016","liga_eacta.php?IDENCUENTRO=131601069&EL=A.D. VINCIOS&EV=ALUMINIOS XEAL&IDJORNADA=100&IDNIVEL=16#acta","6","ALUMINIOS XEAL","14058","2015-2016","19:00","16","4","2","14057","A.D. VINCIOS"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131602011&EL=BIWO - ETM TORRELAVEGA&EV=C.T.M RIVAS&IDJORNADA=100&IDNIVEL=16#acta","1","C.T.M RIVAS","14064","2015-2016","16:00","16","2","4","581","BIWO - ETM TORRELAVEGA"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131602012&EL=IRUN LEKA ENEA&EV=C.D.T.M.RIVAS PROMESAS&IDJORNADA=100&IDNIVEL=16#acta","1","C.D.T.M.RIVAS PROMESAS","1024","2015-2016","16:00","16","3","4","14062","IRUN LEKA ENEA"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131602013&EL= GRUPO ELEKTRA-ATLETICO SAN SEBASTIAN&EV=A.D.COLLADO MEDIANO&IDJORNADA=100&IDNIVEL=16#acta","1","A.D.COLLADO MEDIANO","10203","2015-2016","16:00","16","2","4","14063","GRUPO ELEKTRA-ATLETICO SAN SEBASTIAN"
